City,Year,Unemployment_Rate_%,MSME_Registered_Units,Average_AQI,Road_Density_km_per_1000sqkm,Internet_Penetration_%,Electricity_Access_%,Hospitals_per_100k,Beds_per_1000,Literacy_Rate_%,Student_Teacher_Ratio,Higher_Education_Institutions,Toilet_Access_%,PMAY_Average_Housing_Cost_Lakhs,Crime_Rate_per_100k,IPC_Crime_Cases,Population_Density_per_sqkm,Population_Growth_%,Net_Migration_Rate_%,Livability_Score_0_100,Infrastructure_Index,Healthcare_Index,Education_Index,Economic_Index,Safety_Index,Environmental_Index,Affordability_Index,Population_Pressure,Urbanization_Score,Development_Years,City_Encoded,Education_Economic_Interaction,Health_Safety_Interaction,Environment_Infrastructure_Interaction,Year_Normalized,Is_Recent
Gurgaon,2007,9.03,83348,241,1870.6,58.7,86.6,7.63,3.78,75.6,27.7,38,80.4,14.21,735.5,186071,12123,2.47,5.88,82.92,63.16283097252114,95.05701754385964,56.84056541057178,21.773659197303047,8.005003126954346,19.39799331103679,43.13725490196077,46.37310990933504,73.83,2,8,12.376270998318017,7.609317226775506,12.252321727111125,0.10526315789473684,0
Gurgaon,2008,2.53,99417,155,1994.5,51.6,75.9,5.68,1.64,71.4,24.2,162,94.1,14.66,420.4,195592,6816,1.36,2.25,53.12,61.892982131237794,56.088972431077686,68.34189701290417,59.43625419529733,47.41713570981864,48.16053511705686,41.33653461384553,25.81677442384277,66.81,3,8,40.61986363047804,26.59578417588687,29.807991394308505,0.15789473684210525,0
Gurgaon,2009,5.72,273696,203,2942.1,94.2,76.2,2.87,2.61,86.6,19.1,86,86.0,18.96,564.8,64792,3712,2.21,1.27,89.54,73.6259622603734,50.60745614035087,72.0954209801793,65.25191154964627,29.355847404627898,32.10702341137124,24.129651860744296,27.14975249214663,85.76,4,8,47.04364032933171,14.856247599925393,23.63910493978544,0.21052631578947367,0
Gurgaon,2010,6.54,98591,241,3389.3,58.0,95.3,7.14,2.95,71.3,33.3,155,65.5,9.57,723.6,5004,22829,2.4,3.18,45.33,70.25431252815456,81.61184210526315,63.52492730915154,37.41350444338837,9.493433395872419,19.39799331103679,61.70468187274909,67.26982083017558,74.50999999999999,5,8,23.766901501468645,7.747765873407721,13.6279268449263,0.2631578947368421,0
Gurgaon,2011,9.46,111148,185,4322.0,80.8,98.9,4.95,2.08,95.7,35.3,66,65.1,21.85,385.4,132433,14653,1.3,4.11,47.85,80.48271435006757,57.015037593984964,68.32933509417914,23.132218372878924,51.7948717948718,38.12709030100334,12.565026010404146,41.0355448332703,92.19,6,8,15.806091006721715,29.530865625602473,30.685717176948838,0.3157894736842105,0
Gurgaon,2012,6.01,166251,159,4693.1,88.0,94.3,1.75,1.42,84.5,43.2,168,93.7,11.06,429.1,94670,5563,0.62,6.18,56.31,88.12016467290657,28.714912280701753,68.34166041790243,49.334953676584504,46.32895559724828,46.82274247491639,55.74229691876751,16.705669464291724,88.49000000000001,7,8,33.71632650898085,13.30331896031511,41.26027777326729,0.3684210526315789,0
Gurgaon,2013,4.54,29596,282,3814.6,78.7,97.8,3.75,2.79,71.0,23.0,167,90.7,12.01,394.9,107177,1006,1.46,1.75,56.77,82.31304770008508,58.37124060150376,69.1389307338474,39.139114061591954,50.60662914321451,5.685618729096986,51.94077631052421,15.028859811907013,81.35,8,8,27.06036496088559,29.539717257496463,4.680006056526573,0.42105263157894735,0
Gurgaon,2014,9.35,87503,97,3422.2,90.2,81.0,2.01,1.94,90.2,32.9,165,98.4,20.85,542.5,99174,2162,4.44,2.8,52.15,79.14898543470645,36.84398496240601,76.0481261541561,20.579267336536592,32.145090681676045,67.55852842809364,16.566626650660254,43.90043993520169,87.44,9,8,15.650147185690386,11.843532376908497,53.47188982545384,0.47368421052631576,0
Gurgaon,2015,8.17,88865,196,3851.2,65.9,95.9,3.22,2.24,84.5,35.9,158,75.8,17.92,247.9,186596,12108,3.42,0.62,54.64,76.38624005205466,48.175438596491226,70.58830567089343,27.20903410153946,68.99312070043777,34.448160535117054,28.291316526610633,54.80620981583547,82.34,10,8,19.206396161692304,33.237738498842475,26.31365459987167,0.5263157894736842,0
Gurgaon,2016,6.64,264084,181,5635.3,68.1,87.3,2.28,3.37,76.7,42.3,183,97.7,15.4,590.1,155924,4799,2.9,0.71,68.39,87.55611642224336,56.41071428571429,65.57008897494153,58.94242926879528,26.191369606003747,39.464882943143806,38.37535014005602,35.48174363300476,77.3,11,8,38.64860331554104,14.774738675958185,34.553918855601054,0.5789473684210527,0
Gurgaon,2017,3.82,58962,141,3048.7,76.1,76.9,4.77,1.38,85.5,35.2,115,89.5,11.71,647.3,87120,15041,3.09,0.61,75.74,71.44952249862355,47.137218045112775,67.17850163960112,46.99071745846324,19.03689806128831,52.84280936454849,53.14125650260104,57.76201834310648,80.1,12,8,31.567659898294053,8.973464148175317,37.75593496582783,0.631578947368421,0
Gurgaon,2018,7.76,96404,71,1272.9,93.5,92.2,2.33,1.94,86.0,40.6,18,69.5,22.79,156.0,41078,28811,2.95,2.07,48.15,66.63118974923671,38.84899749373434,55.32441270942687,30.455110389095776,80.48780487804879,76.25418060200668,8.80352140856342,84.19412154764728,90.11,13,8,16.849110962774887,31.26870529983496,50.80906776864873,0.6842105263157895,0
Gurgaon,2019,2.74,77199,270,2962.8,81.8,98.0,4.15,1.41,84.0,42.5,162,62.6,18.85,521.7,181585,4551,2.64,5.78,64.27,73.10957104960207,43.62750626566416,67.75044935143423,55.32501906524683,34.74671669793621,9.6989966555184,24.569827931172462,32.66697611832564,87.53999999999999,14,8,37.48294902047138,15.159126004504694,7.090894850964753,0.7368421052631579,0
Gurgaon,2020,6.6,25785,119,2487.4,94.8,82.1,4.5,2.95,74.4,31.1,150,94.7,17.53,584.9,26130,28427,1.03,5.15,57.45,74.98007257620502,65.07048872180452,65.86237020290764,27.373928145344784,26.841776110068793,60.200668896321076,29.851940776310514,66.31755933223207,82.83,15,8,18.029117894164912,17.466074896434336,45.13850522982242,0.7894736842105263,1
Gurgaon,2021,10.44,217388,238,1939.1,65.7,90.4,6.5,1.13,96.0,42.0,61,92.9,15.37,450.2,63572,17848,3.42,2.97,74.57,68.5456909755243,54.85181704260651,65.02241273181049,31.94854868046479,43.68980612883052,20.40133779264214,38.49539815926371,66.34428479322165,85.23,16,8,20.77371718483521,23.964652524055605,13.98423795821733,0.8421052631578947,1
Gurgaon,2022,8.44,214780,62,5270.7,66.6,81.6,3.07,2.35,93.9,28.2,152,63.9,14.52,794.6,154317,7105,2.51,1.9,64.25,76.96120026027327,48.61058897243108,79.0551346935121,42.529625185875794,0.6128830519074424,79.26421404682274,41.896758703481396,36.64268727203838,82.02,17,8,33.621852475339956,0.2979260612444182,61.00269050730691,0.8947368421052632,1
Gurgaon,2023,9.13,232511,107,5595.6,74.4,84.5,4.76,2.74,85.1,31.1,105,67.1,21.25,502.1,27084,23218,4.23,6.18,62.34,81.65740777816708,64.07456140350878,67.759757137581,41.12429950513728,37.198248905565976,64.21404682274247,14.965986394557817,84.35465189635643,81.71000000000001,18,8,27.86572546921245,23.834614836026905,52.435526064909965,0.9473684210526315,1
Gurgaon,2024,3.65,157927,78,5656.7,50.6,81.3,4.14,2.03,91.5,30.3,42,70.7,15.18,245.8,122719,17406,3.36,6.13,87.88,76.96322889033485,51.314849624060145,65.6244462848765,61.12077701980867,69.25578486554096,73.91304347826086,39.25570228091237,64.92129165948191,76.16999999999999,19,8,40.110171484263475,35.53850185971495,56.885864831986616,1.0,1
Noida,2005,10.54,77191,82,2371.8,91.9,99.3,7.09,1.15,95.6,29.4,11,77.7,5.92,503.5,68372,14729,2.95,5.71,76.11,75.58146503829019,58.798558897243105,65.36975926402614,12.701001112926786,37.023139462163854,72.5752508361204,76.31052420968388,55.88764561880545,95.6,0,18,8.30261385164152,21.76907246226887,54.85343783715375,0.0,0
Noida,2006,6.19,246731,276,1422.8,70.9,82.1,1.81,2.94,93.3,22.4,164,94.1,23.29,322.4,180886,10299,2.71,0.8,47.06,64.751477551429,48.090852130325814,82.48468377522356,59.08670155731208,59.674796747967484,7.692307692307687,6.802721088435371,44.84474005426422,83.22,1,18,48.73747893275897,28.69811826313752,4.9808828885714584,0.05263157894736842,0
Noida,2007,8.62,136121,114,1790.2,78.9,75.0,6.74,1.05,75.2,28.4,102,74.2,11.41,776.5,128674,1679,2.22,5.75,59.17,62.08040842885028,55.35557644110276,62.7209222056832,31.05357025937756,2.8767979987492143,61.87290969899666,54.34173669467787,23.152270287544564,76.25,2,18,19.477085644471376,1.5924681152537357,38.41095504795085,0.10526315789473684,0
Noida,2008,3.3,228723,201,3765.6,43.1,78.5,5.55,1.47,83.6,32.7,63,97.9,21.85,619.5,16520,4077,2.47,1.46,90.98,70.59779017968867,53.149436090225564,61.925956732437236,72.47693569361354,22.514071294559102,32.77591973244147,12.565026010404146,30.199703765075604,69.92,3,18,44.88203583862348,11.96610193400951,23.13907504217221,0.15789473684210525,0
Noida,2009,3.85,148803,141,4124.8,47.5,85.8,3.29,3.64,71.1,42.7,168,71.9,20.79,170.3,193406,16271,1.71,2.68,48.12,70.26567796185995,66.1140350877193,60.524377567122926,58.81081605998918,78.69918699186992,52.84280936454849,16.806722689075627,47.94047634414675,68.42999999999999,4,18,35.59488036245402,52.031208101554704,37.13035825409322,0.21052631578947367,0
Noida,2010,10.91,16591,213,3102.2,95.0,81.1,4.96,2.34,89.0,19.8,46,68.6,19.76,272.9,115124,7242,3.95,6.15,69.37,72.5773036688523,60.32769423558897,69.20351646875805,2.5956133814133495,65.86616635397124,28.76254180602007,20.92837134853941,49.74658117722604,88.43,5,18,1.7962557338716751,39.73553944272815,20.875077309435778,0.2631578947368421,0
Noida,2011,5.49,74047,62,2196.2,77.9,88.3,7.64,2.07,88.7,31.2,107,70.7,14.1,456.0,141621,28278,1.82,0.75,68.33,67.20254216927775,73.74467418546365,70.07621873286254,39.877246397593616,42.964352720450286,79.26421404682274,43.57743097238895,73.05591372640956,85.34,6,18,27.94446641022025,31.683921929589452,53.26756686996263,0.3157894736842105,0
Noida,2012,7.13,54689,240,5921.6,94.9,79.9,7.19,3.05,82.3,32.6,171,79.2,12.46,470.6,116246,6483,4.1,4.55,74.76,88.429121077131,83.1751253132832,72.04477151906525,28.33330353890233,41.13821138211382,19.732441471571903,50.14005602240896,49.55720482031272,85.36000000000001,7,18,20.41266379840541,34.216758868716504,17.44922456037033,0.3684210526315789,0
Noida,2013,3.35,183231,80,1209.2,70.6,85.1,5.33,1.09,81.6,22.7,197,82.4,18.75,361.5,19853,29300,1.65,3.04,75.54,62.182354972721356,47.02098997493734,78.64763640026412,66.13546184748398,54.78424015009381,73.24414715719062,24.969987995198075,73.59577729061068,79.35,8,18,52.013977565444605,25.76009206882121,45.544935582026675,0.42105263157894735,0
Noida,2014,2.71,244026,184,2246.7,43.6,79.1,7.32,3.0,76.7,19.8,141,82.9,13.09,386.3,44146,20418,4.38,1.55,73.06,60.2753075729516,83.36466165413535,71.37125516222538,77.7422707733561,51.682301438399,38.46153846153846,47.61904761904761,80.06262553441782,67.49,9,18,55.48563444256015,43.08477572919165,23.182810604981384,0.47368421052631576,0
Noida,2015,6.11,136773,113,5090.7,68.1,88.6,3.48,1.38,72.3,37.3,47,87.6,12.81,420.3,94366,11663,0.9,2.36,76.2,83.20025426698034,39.054511278195484,51.48891875860371,44.8563885647188,47.429643527204504,62.207357859531776,48.73949579831932,31.461818846023874,75.92999999999999,10,18,23.096069466131667,18.52341548054,51.75667991190081,0.5263157894736842,0
Noida,2016,8.16,89436,165,1805.9,52.2,75.6,7.33,1.47,76.1,25.5,34,85.6,6.5,237.2,129306,10850,3.33,3.84,57.03,59.27899094048751,64.30231829573934,57.71851081689068,27.339845503028126,70.33145716072545,44.81605351170569,73.98959583833533,51.47570014805777,68.78,11,18,15.780151683986489,45.224757445521234,26.566504301088052,0.5789473684210527,0
Noida,2017,8.03,39300,184,3073.2,55.5,90.1,7.16,4.0,86.4,28.9,52,70.3,14.59,388.7,182849,11680,1.99,2.8,84.32,67.57215125882176,94.86215538847118,64.19307942832202,21.36250771215635,51.38211382113822,38.46153846153846,41.616646658663456,41.20645855109918,78.24,12,18,13.713251543545944,48.74218065488926,25.98928894570068,0.631578947368421,0
Noida,2018,8.03,186179,133,5053.1,42.2,96.8,4.83,2.07,83.4,36.0,12,94.9,13.93,372.9,28510,13744,2.49,2.92,76.9,81.75205665949248,56.13815789473684,55.2103954068785,40.954929736440285,53.358348968105076,55.51839464882944,44.25770308123249,49.809684245147494,75.06,13,18,22.611378646097943,29.954394193739514,45.38742944975169,0.6842105263157895,0
Noida,2019,6.08,288618,199,4998.9,46.3,84.9,3.69,2.62,93.3,20.1,23,94.0,9.26,584.7,109032,25153,1.0,1.28,71.17,78.5507718104009,55.8703007518797,69.33832839028102,65.2751676064304,26.866791744840523,33.44481605351171,62.94517807122849,59.46917375735522,76.68,14,18,45.26071007225305,15.010557350223587,26.271161140602313,0.7368421052631579,0
Noida,2020,10.54,127424,131,3954.8,94.0,95.9,7.97,0.87,73.0,34.5,165,71.4,9.78,661.5,12219,11712,2.52,3.86,79.24,81.64478452374995,60.81234335839598,65.01543127665052,19.40166040081583,17.26078799249531,56.18729096989967,60.86434573829531,45.992385877513705,86.17,15,18,12.614073184421533,10.496689660361033,45.873992642107,0.7894736842105263,1
Noida,2021,5.52,185741,196,3647.6,77.1,81.5,2.05,1.18,76.1,31.5,169,88.1,20.78,378.1,81526,12416,1.27,0.87,72.77,75.74717002852995,27.594611528822057,68.61374422222471,54.61235121850203,52.70794246404002,34.448160535117054,16.84673869547818,36.271651201172105,78.02,16,18,37.471578978806,14.544551967786886,26.09350673223607,0.8421052631578947,1
Noida,2022,10.91,54214,61,4853.6,54.6,95.7,6.08,3.83,81.0,35.9,98,85.2,13.99,272.6,102071,16328,3.74,4.91,76.2,80.96350818359278,85.97023809523809,62.458154917124595,7.614204833013884,65.90368980612882,79.59866220735786,44.01760704281712,66.13968556358765,77.49000000000001,17,18,4.755691850310999,56.657559039876105,64.44586939028456,0.8947368421052632,1
Noida,2023,3.46,217581,175,5449.3,93.4,76.4,6.83,0.92,79.9,32.6,38,89.9,5.17,259.6,116578,21717,4.17,4.73,76.57,86.85513889584062,54.29448621553885,57.23793734821099,70.11636975832816,67.52970606629142,41.47157190635451,79.31172468987594,80.80294423281669,82.9,18,18,40.133163793111834,36.6649069515565,36.02019138155263,0.9473684210526315,1
Noida,2024,5.85,5378,80,3579.7,79.2,85.4,6.25,2.47,72.0,23.2,169,89.0,22.9,226.4,198054,7072,0.55,6.48,58.21,77.17731317883778,70.03540100250628,69.85084889928484,28.75016680781209,71.682301438399,73.24414715719062,8.363345338135254,19.11532889261995,78.18,19,18,20.082235575217165,50.202987260208054,56.527864836673814,1.0,1
Nagpur,2005,8.18,57121,195,5501.0,58.6,91.8,2.72,2.8,79.1,23.7,69,67.2,23.04,408.2,49810,14003,1.78,4.97,90.65,80.23391060613645,52.042606516290725,63.83788049378294,22.920006945838118,48.94308943089432,34.78260869565217,7.803121248499401,44.005137663582275,76.75999999999999,0,17,14.631646643250887,25.4712594494366,27.907447167351805,0.0,0
Nagpur,2006,6.22,259004,191,1617.6,80.1,87.8,5.73,3.65,81.9,42.3,152,79.5,17.06,361.6,196735,20353,0.68,2.46,74.3,66.35650132639272,81.52725563909775,65.5745110854943,60.55988200457734,54.771732332707934,36.12040133779264,31.732693077230888,46.96982980631316,83.13,1,17,39.711846538453834,44.65389023684916,23.96823459281075,0.05263157894736842,0
Nagpur,2007,2.98,12045,162,2530.0,65.4,81.6,2.57,3.01,83.9,23.4,70,83.7,6.44,245.8,15575,24557,3.51,5.02,78.67,66.96329646128434,53.72775689223057,66.95201329587806,45.322548587564484,69.25578486554096,45.81939799331104,74.2296918767507,80.63194545433245,77.66,2,17,30.34435875637697,37.20957972636406,30.68217931503664,0.10526315789473684,0
Nagpur,2008,8.19,145712,210,999.5,76.0,94.4,4.75,1.94,77.5,35.4,141,94.8,11.85,650.4,112709,26602,2.61,3.61,72.16,67.48275289053507,54.01190476190476,64.9024801065461,34.68265568861245,18.649155722326462,29.76588628762542,52.581032412965186,76.72481855778763,82.12,3,17,22.509903708723574,10.072764227642281,20.086839489155924,0.15789473684210525,0
Nagpur,2009,8.87,289583,68,1077.9,94.4,88.2,5.5,2.34,72.5,38.7,151,72.5,11.12,694.6,15399,26552,1.53,4.06,88.99,65.23516492316934,63.71115288220551,61.437572047319,50.15798884274185,13.120700437773603,77.25752508361204,55.502200880352135,67.00293183186852,83.78,4,17,30.81585053274575,8.359349515126148,50.399073903853235,0.21052631578947367,0
Nagpur,2010,8.26,127256,222,2588.7,56.1,99.9,6.38,2.86,79.6,19.3,15,82.2,20.24,499.3,168316,1969,1.97,1.92,66.02,70.58710496020822,75.72493734335839,60.67065572853129,31.83826700865207,37.54846779237023,25.75250836120402,19.00760304121649,21.50803289698461,78.64,5,17,19.316485366749856,28.433553709163466,18.17795010680948,0.2631578947368421,0
Nagpur,2011,3.12,286468,105,5596.0,64.7,99.6,5.1,3.78,70.1,38.2,181,65.6,6.92,426.0,186802,16729,2.61,1.35,45.04,83.94940988037438,79.2048872180451,63.235364573423915,81.16323909527925,46.716697936210124,64.88294314381271,72.30892356942778,56.878927573165036,77.32999999999998,6,17,51.32387014149956,37.00190791237004,54.46884788224959,0.3157894736842105,0
Nagpur,2012,9.39,30834,208,5556.0,52.1,91.6,2.01,2.73,74.4,37.9,67,78.5,16.99,261.3,148585,9776,3.15,1.45,77.34,81.40919965964264,46.71898496240601,54.491708430795406,12.801520598420868,67.3170731707317,30.434782608695656,32.012805122048825,47.71327037999206,72.87,7,17,6.975767279199715,31.449853291765994,24.77671293989124,0.3684210526315789,0
Nagpur,2013,3.59,130480,111,4691.6,55.2,97.0,7.3,1.43,86.6,20.4,84,88.5,18.19,556.1,57225,11962,0.91,4.81,68.68,81.32265678962912,63.61434837092731,71.3153513670804,57.78744714882511,30.444027517198247,62.87625418060201,27.210884353741484,32.15193086568393,80.3,8,17,41.21132098025051,19.366769722931465,51.132640389465806,0.42105263157894735,0
Nagpur,2014,8.52,78438,131,2537.9,41.5,83.5,6.72,3.67,84.0,30.3,15,95.2,5.26,764.1,98354,10916,4.2,0.65,72.33,65.09283797987888,87.98026315789474,58.41087844568052,23.905591780541986,4.427767354596623,56.18729096989967,78.9515806322529,59.358924701994844,71.1,9,17,13.963466156652972,3.8955613705934637,36.573902276319906,0.47368421052631576,0
Nagpur,2015,7.17,69699,157,4191.8,82.2,75.0,7.59,1.33,76.3,25.1,17,64.9,24.73,354.9,23944,4102,3.38,5.63,57.08,72.90103008158567,64.18139097744361,56.30814182269924,30.116931934595048,55.60975609756098,47.491638795986624,1.0404161664665734,38.356860936498414,77.67999999999999,10,17,16.95828474637758,35.6911149825784,34.621893884900224,0.5263157894736842,0
Nagpur,2016,2.68,70811,64,1337.7,65.0,80.7,4.85,1.61,95.4,42.5,117,74.2,12.62,417.7,145788,14097,3.93,6.16,60.79,58.74553030682217,50.51347117794486,70.06783628610759,54.80078249833939,47.75484677923703,78.59531772575251,49.49979991996799,63.34776355018106,81.87,11,17,38.39772256444234,24.122630763901626,46.17123619432512,0.5789473684210527,0
Nagpur,2017,7.27,33041,100,2950.0,52.0,96.9,2.53,2.26,86.4,36.7,82,94.8,16.37,435.7,14380,14475,3.78,4.19,84.11,73.19550377896792,44.10213032581453,63.733767277366795,24.680615271218528,45.50343964978112,66.5551839464883,34.49379751900759,62.771285104588415,79.23,12,17,15.729885899580665,20.067986257074832,48.71540218065089,0.631578947368421,0
Nagpur,2018,6.7,39946,53,2376.7,80.5,94.8,3.42,2.39,81.4,29.1,53,65.5,8.93,186.0,40428,1266,3.01,2.4,90.74,69.53599079032985,51.30357142857142,61.20449508119662,28.716438236317654,76.73545966228893,82.2742474916388,64.26570628251301,29.359953637465964,85.15,13,17,17.575751027841903,39.36803135888501,57.210213158599146,0.6842105263157895,0
Nagpur,2019,4.15,107019,139,843.9,88.7,75.8,7.61,3.65,84.5,32.7,134,75.5,17.94,179.1,11755,14259,2.7,5.83,49.92,59.80393513188849,93.30670426065163,69.60163512439705,51.597837977592654,77.5984990619137,53.51170568561873,28.211284513805513,52.71571885841736,83.15,14,17,35.912938921241604,72.40460203040433,32.00210575619451,0.7368421052631579,0
Nagpur,2020,9.49,66963,148,2446.3,63.2,78.8,4.77,3.37,81.9,31.2,171,88.2,14.81,317.5,177100,17733,1.38,2.11,82.75,66.16435657440312,72.01221804511277,72.42837953688263,17.074376940590103,60.28767979987493,50.50167224080268,40.73629451780712,47.939401893763566,75.36,15,17,12.36669453408857,43.414495431825344,33.41410649744104,0.7894736842105263,1
Nagpur,2021,2.88,297667,82,4939.6,62.9,87.3,7.22,2.12,84.5,19.3,10,69.8,18.61,228.8,23638,12917,3.09,4.77,53.39,77.45396015816608,71.73809523809524,63.10814316571724,83.96856682062644,71.38211382113822,72.5752508361204,25.530212084833938,53.49252857795521,78.86,16,17,52.99100336336187,51.20816879597368,56.2124058672978,0.8421052631578947,1
Nagpur,2022,3.18,282417,115,5237.4,90.1,94.3,2.6,3.43,90.8,34.1,74,70.5,7.44,481.3,117466,11420,2.4,2.68,75.13,86.62452525151409,59.16572681704261,66.72787635281081,80.29500094822826,39.79987492182614,61.53846153846154,70.22809123649459,44.33638922442664,91.63999999999999,17,17,53.57914895022203,23.547885269772305,53.307400154777895,0.8947368421052632,1
Nagpur,2023,10.16,53356,145,1532.5,76.2,93.2,7.56,1.69,95.7,19.7,124,62.3,22.88,494.4,134200,25115,1.1,0.73,86.31,63.330554081785884,68.49342105263158,81.10725587850165,11.59811551226185,38.16135084427768,51.50501672240802,8.443377350940374,60.283657885745775,89.1,18,17,9.40691322561441,26.138014713143082,32.61841247021748,0.9473684210526315,1
Nagpur,2024,5.18,43048,167,3911.2,41.8,81.9,1.71,2.15,94.2,44.5,131,66.5,23.12,485.6,31596,27730,3.53,4.89,78.33,65.80655538315231,37.589285714285715,69.86400286510505,37.43622984951151,39.2620387742339,44.147157190635454,7.482993197278898,87.18822229274133,74.78999999999999,19,17,26.154448694650036,14.758319932100422,29.05172344674283,1.0,1
Visakhapatnam,2005,4.2,67246,222,1942.6,65.4,94.6,6.6,2.25,91.4,40.6,134,69.1,10.48,354.6,24244,8921,1.34,3.23,87.7,65.00320936983833,69.4783834586466,70.2227041667133,46.01923058314699,55.647279549718576,25.75250836120402,58.06322529011605,29.869898235371938,84.56,0,24,32.31594815220096,38.6628302698585,16.73995692801857,0.0,0
Visakhapatnam,2006,3.39,217479,221,1297.9,93.5,89.2,3.86,3.22,76.9,36.7,17,93.6,13.96,563.9,45026,20635,3.59,3.34,74.03,70.67632113719407,64.43546365914787,51.501103960783865,70.48527747826934,29.468417761100696,26.086956521739136,44.137655062024805,73.4609591364881,85.57000000000001,1,24,36.30069603113047,18.988111617379914,18.437301166224543,0.05263157894736842,0
Visakhapatnam,2007,6.38,268756,174,5177.4,86.5,85.3,3.0,2.1,92.3,24.1,109,92.2,12.07,567.4,49880,4169,3.68,1.09,57.75,87.24420992041644,45.046992481203006,75.59980727691912,60.98639976250468,29.030644152595375,41.80602006688964,51.70068027210883,41.164144605800196,88.46000000000001,2,24,46.105600685585,13.07743208866444,36.473331906528614,0.10526315789473684,0
Visakhapatnam,2008,9.77,107208,293,5894.6,55.6,76.0,6.08,2.24,72.7,37.1,15,94.8,7.77,232.8,35958,28847,3.27,5.31,63.69,82.38397917813704,66.0952380952381,48.60192521628185,20.91266647273864,70.88180112570357,2.006688963210701,68.90756302521008,87.1172652909772,68.56,3,24,10.163958519810881,46.849495220226935,1.6531902176214779,0.15789473684210525,0
Visakhapatnam,2009,5.36,74172,170,3669.5,76.6,81.4,7.67,1.34,96.1,18.4,101,73.3,13.98,520.9,87682,13030,3.43,4.62,84.16,72.76678512438059,64.80764411027569,79.6147626775302,40.60430285887861,34.84677923702314,43.14381270903011,44.057623049219686,56.748625095236214,85.84,4,24,32.32701935796181,22.583376671823398,31.394365488445143,0.21052631578947367,0
Visakhapatnam,2010,4.62,184810,196,2722.6,68.2,82.8,2.42,1.48,72.8,36.4,135,98.0,19.59,183.8,176964,26017,2.27,4.02,90.88,71.70730867410782,33.66290726817043,61.034030732728226,59.406196443485236,77.01063164477799,34.448160535117054,21.608643457382946,72.51994653713969,74.42,5,24,36.25799619446168,25.924017517213926,24.70184880746858,0.2631578947368421,0
Visakhapatnam,2011,7.02,272069,70,1793.5,65.6,89.6,6.81,3.96,80.5,19.3,162,84.2,8.97,471.6,148719,23341,2.5,2.33,90.77,65.81692577206067,92.16917293233082,75.98452507526497,57.931058310762914,41.01313320825516,76.5886287625418,64.10564225690277,69.18986963409965,78.75999999999999,6,24,44.01863952850802,37.8014656716839,50.40828094248125,0.3157894736842105,0
Visakhapatnam,2012,8.14,125430,120,4601.7,54.0,79.3,4.94,1.73,87.0,21.2,134,71.3,5.0,232.5,186789,26153,1.43,5.17,73.6,71.88268431853446,52.577380952380956,76.22412955646831,32.250431686681694,70.91932457786116,59.86622073578596,79.99199679871948,65.31002631582679,74.78999999999999,7,24,24.582610831376563,37.2875234521576,43.03344646494204,0.3684210526315789,0
Visakhapatnam,2013,10.75,115213,220,1130.4,63.0,99.1,5.0,1.72,73.2,37.0,132,75.0,24.02,164.4,61441,27711,1.78,2.01,70.11,62.987940837879776,52.82832080200501,60.7052626159752,16.625274821735918,79.43714821763602,26.42140468227425,3.881552621048412,71.55982961306132,77.91,8,24,10.092416741162392,41.96531149637696,16.6422987498077,0.42105263157894735,0
Visakhapatnam,2014,9.5,35428,285,4934.4,50.5,92.8,4.0,2.09,91.1,44.0,34,76.8,14.62,394.6,73274,2515,3.24,3.12,54.16,77.99793282947094,51.18765664160401,58.47797629573256,12.81322862531575,50.644152595372105,4.682274247491636,41.49659863945578,33.9195882825515,79.42999999999999,9,24,7.492916798230164,25.92355493956906,3.652077122450142,0.47368421052631576,0
Visakhapatnam,2015,9.44,241755,171,2351.9,77.0,82.2,3.03,3.14,71.1,20.6,11,66.1,6.38,797.3,58473,5328,1.46,6.12,69.45,65.05186045347615,58.234962406015036,54.58958109030676,40.66338220877398,0.27517198248906416,42.80936454849499,74.46978791516607,23.716588044008592,76.19999999999999,10,24,22.197970004920045,0.1602463005543928,27.84828808710685,0.5263157894736842,0
Visakhapatnam,2016,5.6,262650,148,2542.0,52.0,84.4,3.56,2.97,77.8,33.6,22,67.7,13.15,759.0,76073,20258,1.52,1.26,47.75,61.98335952750389,59.43076441102757,53.92446284876499,64.43420585094472,5.0656660412757955,50.50167224080268,47.37895158063225,54.2621648488931,72.04,11,24,34.745799395989444,3.010564050840044,31.302633072418352,0.5789473684210527,0
Visakhapatnam,2017,5.1,51510,93,4755.9,40.9,88.9,3.97,2.42,85.2,26.5,66,89.3,22.43,275.2,20426,27036,1.9,3.81,61.9,76.51449471945541,55.124686716791985,65.94915692045976,39.00214787779735,65.5784865540963,68.89632107023411,10.244097639055616,71.27204255480125,73.02000000000001,12,24,25.72158770627834,36.14993526655914,52.715671947183324,0.631578947368421,0
Visakhapatnam,2018,3.57,178852,181,1855.6,66.2,94.9,5.34,1.11,84.8,37.0,160,85.2,8.05,611.6,135791,1708,2.15,2.5,76.46,68.03775213974673,47.333646616541344,70.47933296773398,64.34915432197744,23.502188868042527,39.464882943143806,67.78711484593838,22.58695567989168,82.25,13,24,45.35285473650746,11.124443025951368,26.85101923909737,0.6842105263157895,0
